Date,Open,High,Low,Close
20/02/2012,4.387,4.47,4.29,4.361
21/02/2012,4.361,4.397,4.212,4.272
22/02/2012,4.272,4.54,4.271,4.425
23/02/2012,4.425,5.198,4.42,5.015
24/02/2012,5.015,5.1,4.825,5.029
25/02/2012,5.029,5.07,4.65,4.773
26/02/2012,4.773,5.1,4.773,4.922
27/02/2012,4.922,4.99,4.89,4.956
28/02/2012,4.956,5.0,4.735,4.868
29/02/2012,4.868,4.9,4.8,4.86
01/03/2012,4.86,4.989,4.86,4.921
02/03/2012,4.921,4.95,4.51,4.705
03/03/2012,4.705,4.78,4.51,4.614
04/03/2012,4.614,4.95,4.612,4.82
05/03/2012,4.82,5.05,4.82,4.984
06/03/2012,4.984,5.07,4.9,4.99
07/03/2012,4.99,5.05,4.84,4.938
08/03/2012,4.938,5.0,4.755,4.93
09/03/2012,4.93,4.949,4.821,4.861
10/03/2012,4.861,4.913,4.753,4.833
11/03/2012,4.833,4.99,4.811,4.91
12/03/2012,4.91,4.95,4.856,4.89
13/03/2012,4.89,5.41,4.865,5.27
14/03/2012,5.27,5.45,5.252,5.38
15/03/2012,5.38,5.445,5.255,5.327
16/03/2012,5.327,5.4,5.3,5.344
17/03/2012,5.344,5.4,5.212,5.216
18/03/2012,5.216,5.34,5.211,5.279
19/03/2012,5.279,5.31,4.5,4.694
20/03/2012,4.694,4.9,4.588,4.838
21/03/2012,4.838,4.87,4.75,4.815
22/03/2012,4.815,4.88,4.598,4.704
23/03/2012,4.704,4.79,4.6,4.686
24/03/2012,4.686,4.729,4.596,4.676
25/03/2012,4.676,4.683,4.3,4.55
26/03/2012,4.55,4.738,4.516,4.619
27/03/2012,4.619,4.846,4.49,4.811
28/03/2012,4.811,4.837,4.721,4.788
29/03/2012,4.788,4.861,4.71,4.808
30/03/2012,4.808,4.88,4.717,4.86
31/03/2012,4.86,4.95,4.82,4.909
01/04/2012,4.909,4.92,4.73,4.827
02/04/2012,4.827,5.08,4.76,4.974
03/04/2012,4.974,4.995,4.81,4.952
04/04/2012,4.952,4.97,4.89,4.91
05/04/2012,4.91,4.935,4.87,4.919
06/04/2012,4.919,4.98,4.88,4.95
07/04/2012,4.95,4.95,4.687,4.687
08/04/2012,4.687,4.8,4.62,4.793
09/04/2012,4.793,4.879,4.732,4.872
10/04/2012,4.872,4.9,4.764,4.837
11/04/2012,4.837,4.98,4.791,4.928
12/04/2012,4.928,4.946,4.843,4.92
13/04/2012,4.92,4.945,4.73,4.94
14/04/2012,4.94,5.03,4.9,4.96
15/04/2012,4.96,4.98,4.86,4.969
16/04/2012,4.969,4.979,4.91,4.932
17/04/2012,4.932,5.022,4.925,4.976
18/04/2012,4.976,5.178,4.96,5.118
19/04/2012,5.118,5.19,5.1,5.138
20/04/2012,5.138,5.48,5.101,5.35
21/04/2012,5.35,5.479,5.11,5.26
22/04/2012,5.26,5.325,5.101,5.204
23/04/2012,5.204,5.218,4.96,4.96
24/04/2012,4.96,5.2,4.952,5.098
25/04/2012,5.098,5.18,5.036,5.132
26/04/2012,5.132,5.175,4.99,5.098
27/04/2012,5.098,5.124,5.032,5.109
28/04/2012,5.109,5.109,4.846,4.979
29/04/2012,4.979,5.018,4.88,4.904
30/04/2012,4.904,5.0,4.87,4.949
01/05/2012,4.949,5.0,4.916,5.0
02/05/2012,5.0,5.179,4.97,5.074
03/05/2012,5.074,5.184,5.02,5.134
04/05/2012,5.134,5.15,5.067,5.067
05/05/2012,5.067,5.12,5.029,5.077
06/05/2012,5.077,5.099,5.014,5.05
07/05/2012,5.05,5.096,4.971,5.06
08/05/2012,5.06,5.1,4.96,5.05
09/05/2012,5.05,5.096,5.0,5.044
10/05/2012,5.044,5.125,4.803,4.85
11/05/2012,4.85,5.0,4.801,4.96
12/05/2012,4.96,4.999,4.915,4.946
13/05/2012,4.946,4.999,4.92,4.93
14/05/2012,4.93,5.036,4.9,5.006
15/05/2012,5.006,5.04,4.951,5.035
16/05/2012,5.035,5.135,5.0,5.089
17/05/2012,5.089,5.1,5.051,5.1
18/05/2012,5.1,5.13,5.061,5.118
19/05/2012,5.118,5.143,5.07,5.099
20/05/2012,5.099,5.15,5.085,5.09
21/05/2012,5.09,5.13,5.062,5.1
22/05/2012,5.1,5.115,5.05,5.099
23/05/2012,5.099,5.165,5.065,5.14
24/05/2012,5.14,5.149,5.07,5.119
25/05/2012,5.119,5.15,5.102,5.145
26/05/2012,5.145,5.145,5.1,5.103
27/05/2012,5.103,5.148,5.1,5.139
28/05/2012,5.139,5.16,5.11,5.136
29/05/2012,5.136,5.159,5.015,5.15
30/05/2012,5.15,5.173,5.1,5.135
31/05/2012,5.135,5.2,5.112,5.18
01/06/2012,5.18,5.279,5.181,5.275
02/06/2012,5.275,5.275,5.213,5.249
03/06/2012,5.249,5.254,5.205,5.205
04/06/2012,5.205,5.279,5.18,5.266
05/06/2012,5.266,5.5,5.224,5.44
06/06/2012,5.44,5.49,5.389,5.46
07/06/2012,5.46,5.594,5.41,5.591
08/06/2012,5.591,5.66,5.56,5.633
09/06/2012,5.633,5.7,5.462,5.56
10/06/2012,5.56,5.577,5.427,5.468
11/06/2012,5.468,5.6,5.432,5.575
12/06/2012,5.575,5.75,5.5,5.7
13/06/2012,5.7,5.96,5.66,5.929
14/06/2012,5.929,5.974,5.808,5.954
15/06/2012,5.954,6.587,5.883,6.5
16/06/2012,6.5,6.599,6.261,6.4
17/06/2012,6.4,6.53,6.103,6.164
18/06/2012,6.164,6.36,6.03,6.31
19/06/2012,6.31,6.533,6.281,6.499
20/06/2012,6.499,6.71,6.45,6.67
21/06/2012,6.67,6.8,6.561,6.68
22/06/2012,6.68,6.8,6.428,6.548
23/06/2012,6.548,6.651,6.4,6.428
24/06/2012,6.428,6.47,6.35,6.35
25/06/2012,6.35,6.446,6.217,6.305
26/06/2012,6.305,6.47,6.289,6.42
27/06/2012,6.42,6.65,6.4,6.647
28/06/2012,6.647,6.669,6.49,6.606
29/06/2012,6.606,6.679,6.542,6.65
30/06/2012,6.65,6.694,6.602,6.69
01/07/2012,6.69,6.694,6.535,6.629
02/07/2012,6.629,6.765,6.578,6.76
03/07/2012,6.76,6.76,6.4,6.45
04/07/2012,6.45,6.55,6.45,6.51
05/07/2012,6.51,6.77,6.481,6.67
06/07/2012,6.67,6.72,6.55,6.648
07/07/2012,6.648,6.87,6.63,6.762
08/07/2012,6.762,6.86,6.723,6.799
09/07/2012,6.799,7.1,6.743,7.021
10/07/2012,7.021,7.25,6.96,7.2
11/07/2012,7.2,7.257,7.018,7.15
12/07/2012,7.15,7.9,7.1,7.764
13/07/2012,7.764,7.816,7.42,7.665
14/07/2012,7.665,7.665,7.516,7.542
15/07/2012,7.542,7.7,7.45,7.621
16/07/2012,7.621,8.65,7.618,8.5
17/07/2012,8.5,9.49,7.322,8.8
18/07/2012,8.8,9.399,8.5,9.11
19/07/2012,9.11,9.234,8.818,8.87
20/07/2012,8.87,8.87,7.6,8.52
21/07/2012,8.52,9.7,7.96,8.846
22/07/2012,8.846,8.97,8.271,8.41
23/07/2012,8.41,9.2,7.75,8.446
24/07/2012,8.446,8.85,8.34,8.6
25/07/2012,8.6,8.9,8.369,8.8
26/07/2012,8.8,8.901,8.6,8.9
27/07/2012,8.9,8.95,8.814,8.9
28/07/2012,8.9,8.93,8.71,8.888
29/07/2012,8.888,8.888,8.7,8.71
30/07/2012,8.71,9.15,8.7,9.098
31/07/2012,9.098,9.44,9.079,9.35
01/08/2012,9.35,9.65,9.111,9.55
02/08/2012,9.55,11.0,9.412,10.53
03/08/2012,10.53,11.12,10.3,10.97
04/08/2012,10.97,11.3,10.53,10.98
05/08/2012,10.98,11.29,10.11,10.87
06/08/2012,10.87,11.19,10.64,10.86
07/08/2012,10.86,11.1,10.65,11.1
08/08/2012,11.1,11.15,10.85,11.06
09/08/2012,11.06,12.0,10.8,11.06
10/08/2012,11.06,11.6,11.01,11.39
11/08/2012,11.39,11.6,11.39,11.51
12/08/2012,11.51,11.77,11.45,11.62
13/08/2012,11.62,12.05,11.49,12.04
14/08/2012,12.04,12.34,11.89,12.19
15/08/2012,12.19,13.25,12.16,13.25
16/08/2012,13.25,13.84,12.5,13.5
17/08/2012,13.5,15.4,10.6,11.58
18/08/2012,11.58,12.9,11.02,11.61
19/08/2012,11.61,11.62,7.58,8.0
20/08/2012,8.0,10.5,7.81,10.1
21/08/2012,10.1,10.3,9.699,9.915
22/08/2012,9.915,10.1,9.571,9.807
23/08/2012,9.807,10.25,9.705,10.1
24/08/2012,10.1,10.62,9.852,10.6
25/08/2012,10.6,10.63,10.2,10.52
26/08/2012,10.52,10.62,10.45,10.61
27/08/2012,10.61,12.15,10.54,10.95
28/08/2012,10.95,11.21,10.5,10.94
29/08/2012,10.94,11.13,10.55,10.92
30/08/2012,10.92,10.93,10.6,10.78
31/08/2012,10.78,10.83,9.66,10.16
01/09/2012,10.16,10.3,9.776,9.965
02/09/2012,9.965,10.36,9.719,10.2
03/09/2012,10.2,10.59,10.09,10.53
04/09/2012,10.53,10.53,10.15,10.38
05/09/2012,10.38,11.17,10.26,11.0
06/09/2012,11.0,11.29,10.64,11.18
07/09/2012,11.18,11.21,10.95,11.0
08/09/2012,11.0,11.14,10.77,11.04
09/09/2012,11.04,11.14,10.92,11.02
10/09/2012,11.02,11.19,10.87,11.17
11/09/2012,11.17,11.35,10.88,11.33
12/09/2012,11.33,11.39,10.78,11.36
13/09/2012,11.36,11.4,11.22,11.4
14/09/2012,11.4,11.8,11.32,11.67
15/09/2012,11.67,11.79,11.6,11.75
16/09/2012,11.75,11.99,11.72,11.87
17/09/2012,11.87,11.96,11.77,11.89
18/09/2012,11.89,12.35,11.84,12.25
19/09/2012,12.25,12.69,12.15,12.57
20/09/2012,12.57,12.66,12.25,12.28
21/09/2012,12.28,12.5,12.01,12.37
22/09/2012,12.37,12.4,12.14,12.24
23/09/2012,12.24,12.27,11.63,12.19
24/09/2012,12.19,12.3,11.95,12.1
25/09/2012,12.1,12.23,12.01,12.2
26/09/2012,12.2,12.46,12.02,12.27
27/09/2012,12.27,12.4,12.21,12.31
28/09/2012,12.31,12.45,12.12,12.39
29/09/2012,12.39,12.49,12.21,12.36
30/09/2012,12.36,12.45,12.3,12.4
01/10/2012,12.4,12.48,12.32,12.4
02/10/2012,12.4,12.88,12.34,12.84
03/10/2012,12.84,12.99,12.68,12.89
04/10/2012,12.89,13.09,12.6,12.85
05/10/2012,12.85,12.97,12.51,12.69
06/10/2012,12.69,12.86,12.35,12.51
07/10/2012,12.51,12.62,11.7,11.8
08/10/2012,11.8,11.95,10.62,11.78
09/10/2012,11.78,12.35,11.57,11.9
10/10/2012,11.9,12.19,11.77,12.12
11/10/2012,12.12,12.15,11.86,12.03
12/10/2012,12.03,12.15,11.92,12.0
13/10/2012,12.0,12.11,11.85,11.86
14/10/2012,11.86,12.03,11.5,11.74
15/10/2012,11.74,11.99,11.43,11.84
16/10/2012,11.84,11.99,11.5,11.85
17/10/2012,11.85,11.96,11.7,11.81
18/10/2012,11.81,11.96,11.75,11.94
19/10/2012,11.94,11.97,11.62,11.74
20/10/2012,11.74,11.85,11.56,11.74
21/10/2012,11.74,11.77,11.61,11.63
22/10/2012,11.63,11.81,11.47,11.71
23/10/2012,11.71,12.0,11.41,11.65
24/10/2012,11.65,11.79,11.59,11.65
25/10/2012,11.65,11.7,10.52,10.86
26/10/2012,10.86,10.95,9.74,10.17
27/10/2012,10.17,10.84,9.822,10.26
28/10/2012,10.26,10.95,10.25,10.7
29/10/2012,10.7,10.94,10.32,10.6
30/10/2012,10.6,10.89,10.58,10.89
31/10/2012,10.89,11.21,10.71,11.2
01/11/2012,11.2,11.28,10.4,10.57
02/11/2012,10.57,10.8,10.33,10.47
03/11/2012,10.47,10.65,10.4,10.64
04/11/2012,10.64,10.9,10.51,10.8
05/11/2012,10.8,10.88,10.61,10.75
06/11/2012,10.75,10.9,10.67,10.9
07/11/2012,10.9,11.22,10.8,10.92
08/11/2012,10.92,11.07,10.75,10.93
09/11/2012,10.93,10.98,10.79,10.82
10/11/2012,10.82,10.96,10.75,10.89
11/11/2012,10.89,10.94,10.7,10.87
12/11/2012,10.87,11.18,10.77,11.01
13/11/2012,11.01,11.13,10.92,10.95
14/11/2012,10.95,11.05,10.82,10.95
15/11/2012,10.95,11.3,10.86,11.2
16/11/2012,11.2,11.8,11.17,11.75
17/11/2012,11.75,11.8,11.52,11.79
18/11/2012,11.79,11.83,11.62,11.65
19/11/2012,11.65,11.84,11.6,11.8
20/11/2012,11.8,11.8,11.57,11.73
21/11/2012,11.73,11.78,11.64,11.77
22/11/2012,11.77,12.43,11.67,12.42
23/11/2012,12.42,12.41,12.13,12.35
24/11/2012,12.35,12.48,12.25,12.41
25/11/2012,12.41,12.6,12.31,12.48
26/11/2012,12.48,12.65,11.89,12.25
27/11/2012,12.25,12.34,11.9,12.2
28/11/2012,12.2,12.41,12.1,12.35
29/11/2012,12.35,12.6,12.15,12.45
30/11/2012,12.45,12.65,12.42,12.57
01/12/2012,12.57,12.69,12.46,12.56
02/12/2012,12.56,12.68,12.43,12.5
03/12/2012,12.5,12.68,12.48,12.68
04/12/2012,12.68,13.5,12.62,13.41
05/12/2012,13.41,13.42,13.15,13.38
06/12/2012,13.38,13.69,12.9,13.3
07/12/2012,13.3,13.55,12.98,13.5
08/12/2012,13.5,13.55,13.35,13.42
09/12/2012,13.42,13.53,13.02,13.39
10/12/2012,13.39,13.55,13.27,13.43
11/12/2012,13.43,13.67,13.3,13.56
12/12/2012,13.56,13.8,13.3,13.7
13/12/2012,13.7,13.8,13.47,13.7
14/12/2012,13.7,13.9,13.0,13.6
15/12/2012,13.6,13.64,13.44,13.49
16/12/2012,13.49,13.67,13.13,13.3
17/12/2012,13.3,13.49,12.75,13.25
18/12/2012,13.25,13.4,13.11,13.3
19/12/2012,13.3,13.6,13.2,13.6
20/12/2012,13.6,13.72,13.33,13.52
21/12/2012,13.52,13.6,13.42,13.5
22/12/2012,13.5,13.59,13.32,13.37
23/12/2012,13.37,13.47,13.01,13.31
24/12/2012,13.31,13.45,13.21,13.38
25/12/2012,13.38,13.43,13.14,13.35
26/12/2012,13.35,13.47,13.2,13.47
27/12/2012,13.47,13.47,13.25,13.42
28/12/2012,13.42,13.65,13.34,13.42
29/12/2012,13.42,13.67,13.27,13.4
30/12/2012,13.4,13.59,13.35,13.45
31/12/2012,13.45,13.56,13.37,13.51
01/01/2013,13.51,13.56,13.16,13.3
02/01/2013,13.3,13.4,13.16,13.28
03/01/2013,13.28,13.46,13.25,13.4
04/01/2013,13.4,13.52,13.27,13.5
05/01/2013,13.5,13.55,13.31,13.44
06/01/2013,13.44,13.52,13.36,13.45
07/01/2013,13.45,13.59,13.4,13.59
08/01/2013,13.59,13.88,13.5,13.74
09/01/2013,13.74,13.86,13.62,13.77
10/01/2013,13.77,14.32,13.77,14.14
11/01/2013,14.14,14.35,13.91,14.14
12/01/2013,14.14,14.34,13.98,14.24
13/01/2013,14.24,14.31,13.95,14.12
14/01/2013,14.12,14.35,14.11,14.3
15/01/2013,14.3,14.48,13.99,14.25
16/01/2013,14.25,14.73,14.21,14.73
17/01/2013,14.73,15.7,14.63,15.5
18/01/2013,15.5,15.99,15.41,15.7
19/01/2013,15.7,15.77,15.25,15.62
20/01/2013,15.62,15.89,15.51,15.7
21/01/2013,15.7,16.98,15.63,16.8
22/01/2013,16.8,17.59,16.65,17.26
23/01/2013,17.26,17.59,16.8,17.5
24/01/2013,17.5,19.19,15.61,16.9
25/01/2013,16.9,17.8,15.39,17.4
26/01/2013,17.4,17.88,16.54,17.88
27/01/2013,17.88,18.0,17.21,17.82
28/01/2013,17.82,18.88,17.75,18.72
29/01/2013,18.72,19.8,18.7,19.53
30/01/2013,19.53,19.8,19.15,19.7
31/01/2013,19.7,21.43,19.51,20.41
01/02/2013,20.41,21.13,20.3,20.5
02/02/2013,20.5,20.5,18.0,19.63
03/02/2013,19.63,20.9,19.42,20.59
04/02/2013,20.59,21.05,19.86,20.43
05/02/2013,20.43,20.79,20.2,20.6
06/02/2013,20.6,21.33,20.6,21.18
07/02/2013,21.18,22.22,20.77,22.15
08/02/2013,22.15,22.77,22.0,22.66
09/02/2013,22.66,23.99,22.58,23.65
10/02/2013,23.65,24.11,22.67,23.97
11/02/2013,23.97,24.68,23.65,24.65
12/02/2013,24.65,25.83,24.3,25.17
13/02/2013,25.17,26.3,24.19,24.2
14/02/2013,24.2,27.6,21.72,27.22
15/02/2013,27.22,27.51,26.1,27.1
16/02/2013,27.1,27.5,26.81,27.22
17/02/2013,27.22,27.4,25.0,26.81
18/02/2013,26.81,27.15,26.36,26.95
19/02/2013,26.95,29.65,26.8,29.42
20/02/2013,29.42,29.87,28.99,29.65
21/02/2013,29.65,29.98,29.31,29.75
22/02/2013,29.75,31.3,29.67,30.25
23/02/2013,30.25,30.69,28.0,29.8
24/02/2013,29.8,30.4,29.2,29.89
25/02/2013,29.89,30.4,29.55,30.4
26/02/2013,30.4,31.7,30.12,31.1
27/02/2013,31.1,31.65,30.79,30.9
28/02/2013,30.9,34.52,30.9,33.38
01/03/2013,33.38,34.9,32.92,34.5
02/03/2013,34.5,34.81,33.15,34.25
03/03/2013,34.25,34.5,33.8,34.5
04/03/2013,34.5,36.7,34.19,36.15
05/03/2013,36.15,40.65,36.15,40.33
06/03/2013,40.33,49.1,40.14,41.02
07/03/2013,41.02,45.5,33.3,42.0
08/03/2013,42.0,44.5,41.02,44.18
09/03/2013,44.18,46.99,43.41,46.85
10/03/2013,46.85,47.95,45.47,46.0
11/03/2013,46.0,48.47,45.54,48.4
12/03/2013,48.4,48.4,36.65,44.29
13/03/2013,44.29,47.3,43.75,46.92
14/03/2013,46.92,47.99,46.05,47.17
15/03/2013,47.17,47.45,46.4,46.95
16/03/2013,46.95,47.36,46.27,47.0
17/03/2013,47.0,47.74,46.8,47.4
18/03/2013,47.4,52.88,47.12,51.6
19/03/2013,51.6,62.0,50.0,59.14
20/03/2013,59.14,66.0,57.7,64.49
21/03/2013,64.49,74.9,63.1,70.85
22/03/2013,70.85,73.75,65.0,69.87
23/03/2013,69.87,70.5,52.35,64.35
24/03/2013,64.35,72.5,62.7,71.5
25/03/2013,71.5,78.0,69.52,73.6
26/03/2013,73.6,79.72,73.11,78.5
27/03/2013,78.5,89.5,78.4,88.92
28/03/2013,88.92,95.7,75.0,86.18
29/03/2013,86.18,93.06,83.01,90.5
30/03/2013,90.5,94.98,87.0,92.19
31/03/2013,92.19,93.8,91.0,93.03
01/04/2013,93.03,106.0,92.24,104.0
02/04/2013,104.0,118.36,99.0,117.98
03/04/2013,117.98,147.0,110.0,135.0
04/04/2013,135.0,142.12,116.39,132.12
05/04/2013,132.12,144.94,130.24,142.32
06/04/2013,142.32,143.9,139.54,142.63
07/04/2013,142.63,164.9,142.63,162.3
08/04/2013,162.3,194.9,162.6,187.5
09/04/2013,187.5,240.11,186.5,230.0
10/04/2013,230.0,266.0,105.0,165.0
11/04/2013,165.0,188.7,110.2,124.9
12/04/2013,124.9,140.0,54.25,117.0
13/04/2013,117.0,130.0,85.5,93.0
14/04/2013,93.0,110.0,84.44,90.0
15/04/2013,90.0,102.0,71.51,82.39
16/04/2013,82.39,84.5,50.01,68.36
17/04/2013,68.36,98.78,63.3,93.07
18/04/2013,93.07,113.0,86.0,109.01
19/04/2013,109.01,136.43,105.54,118.48
20/04/2013,118.48,132.0,115.0,126.62
21/04/2013,126.62,130.5,110.0,119.2
22/04/2013,119.2,127.4,118.5,127.4
23/04/2013,127.4,144.02,124.97,143.48
24/04/2013,143.48,166.43,140.97,154.2
25/04/2013,154.2,162.0,120.09,141.71
26/04/2013,141.71,144.99,121.45,136.9
27/04/2013,136.9,139.88,122.71,128.0
28/04/2013,128.0,136.68,127.5,134.44
29/04/2013,134.44,149.08,133.0,144.0
30/04/2013,144.0,146.93,134.0,139.23
01/05/2013,139.23,140.06,104.0,116.38
02/05/2013,116.38,126.9,91.11,106.25
03/05/2013,106.25,109.0,79.0,98.1
04/05/2013,98.1,116.3,92.0,112.9
05/05/2013,112.9,118.85,107.0,115.98
06/05/2013,115.98,124.9,106.01,112.25
07/05/2013,112.25,114.0,97.52,109.6
08/05/2013,109.6,116.78,109.5,113.2
09/05/2013,113.2,113.72,108.8,112.8
10/05/2013,112.8,122.5,111.54,117.7
11/05/2013,117.7,118.74,113.0,115.64
12/05/2013,115.64,117.47,112.4,114.82
13/05/2013,114.82,118.88,114.5,117.98
14/05/2013,117.98,119.8,109.42,111.4
15/05/2013,111.4,116.44,103.02,114.22
16/05/2013,114.22,118.97,112.1,118.21
17/05/2013,118.21,125.56,116.57,123.5
18/05/2013,123.5,125.31,122.25,123.21
19/05/2013,123.21,124.5,119.5,122.5
20/05/2013,122.5,123.69,120.1,122.02
21/05/2013,122.02,123.08,121.1,122.89
22/05/2013,122.89,124.5,122.0,123.8
23/05/2013,123.8,126.93,123.0,126.3
24/05/2013,126.3,133.98,125.36,133.1
25/05/2013,133.1,133.5,128.2,131.99
26/05/2013,131.99,136.0,130.61,133.5
27/05/2013,133.5,135.47,124.0,129.77
28/05/2013,129.77,130.63,125.4,129.0
29/05/2013,129.0,132.72,127.6,132.25
30/05/2013,132.25,132.4,126.5,128.8
31/05/2013,128.8,130.0,126.33,128.82
01/06/2013,128.82,129.79,127.1,129.3
02/06/2013,129.3,130.1,115.0,122.5
03/06/2013,122.5,122.78,115.11,120.74
04/06/2013,120.74,123.99,118.79,121.4
05/06/2013,121.4,123.5,119.5,121.9
06/06/2013,121.9,123.3,117.0,118.97
07/06/2013,118.97,119.13,106.15,111.0
08/06/2013,111.0,113.19,107.0,107.89
09/06/2013,107.89,108.99,88.0,100.44
10/06/2013,100.44,110.63,95.0,106.35
11/06/2013,106.35,109.6,103.23,109.0
12/06/2013,109.0,112.25,106.0,108.78
13/06/2013,108.78,110.3,100.3,103.95
14/06/2013,103.95,104.7,97.1,100.0
15/06/2013,100.0,103.7,97.5,99.8
16/06/2013,99.8,101.75,98.9,99.9
17/06/2013,99.9,102.4,98.9,101.95
18/06/2013,101.95,113.3,101.03,107.35
19/06/2013,107.35,110.99,104.66,108.25
20/06/2013,108.25,114.48,107.12,111.29
21/06/2013,111.29,115.01,107.56,109.5
22/06/2013,109.5,109.96,107.51,108.2
23/06/2013,108.2,109.0,106.2,107.9
24/06/2013,107.9,108.33,100.76,102.09
25/06/2013,102.09,109.98,100.0,103.33
26/06/2013,103.33,105.49,101.83,104.0
27/06/2013,104.0,104.0,100.06,101.74
28/06/2013,101.74,101.79,92.25,94.66
29/06/2013,94.66,100.44,93.0,95.0
30/06/2013,95.0,98.12,93.85,97.51
01/07/2013,97.51,98.18,86.01,88.05
02/07/2013,88.05,92.57,87.51,90.41
03/07/2013,90.41,91.2,76.0,78.89
04/07/2013,78.89,84.27,72.0,80.04
05/07/2013,80.04,80.6,65.42,68.5
06/07/2013,68.5,75.0,66.81,69.66
07/07/2013,69.66,77.0,66.6,76.5
08/07/2013,76.5,80.0,72.46,76.0
09/07/2013,76.0,78.3,72.51,76.7
10/07/2013,76.7,89.84,75.53,88.0
11/07/2013,88.0,90.7,85.0,88.98
12/07/2013,88.98,104.17,88.0,93.99
13/07/2013,93.99,98.32,87.76,98.32
14/07/2013,98.32,99.0,92.86,94.42
15/07/2013,94.42,101.94,93.11,98.89
16/07/2013,98.89,100.73,96.0,97.1
17/07/2013,97.1,100.0,96.18,98.5
18/07/2013,98.5,98.8,86.2,90.07
19/07/2013,90.07,95.2,87.6,92.0
20/07/2013,92.0,93.1,89.27,89.82
21/07/2013,89.82,92.0,88.0,92.0
22/07/2013,92.0,92.0,89.8,91.6
23/07/2013,91.6,97.13,91.6,95.56
24/07/2013,95.56,95.99,92.3,95.09
25/07/2013,95.09,97.48,93.57,96.95
26/07/2013,96.95,97.48,96.0,96.02
27/07/2013,96.02,97.0,93.0,94.4
28/07/2013,94.4,100.58,94.0,98.78
29/07/2013,98.78,102.85,98.45,101.48
30/07/2013,101.48,107.99,100.47,107.96
31/07/2013,107.96,111.65,103.55,106.21
01/08/2013,106.21,108.0,103.0,104.0
02/08/2013,104.0,108.0,101.21,104.5
03/08/2013,104.5,105.89,102.0,104.95
04/08/2013,104.95,106.0,103.5,105.12
05/08/2013,105.12,107.77,105.0,106.72
06/08/2013,106.72,107.5,105.11,106.56
07/08/2013,106.56,106.96,105.22,105.99
08/08/2013,105.99,106.65,100.96,103.05
09/08/2013,103.05,105.79,101.94,102.8
10/08/2013,102.8,103.9,102.38,103.0
11/08/2013,103.0,105.19,102.7,105.0
12/08/2013,105.0,108.12,103.5,106.81
13/08/2013,106.81,109.64,104.5,109.6
14/08/2013,109.6,115.0,108.0,112.56
15/08/2013,112.56,113.32,108.78,109.99
16/08/2013,109.99,112.3,108.21,108.99
17/08/2013,108.99,114.0,108.23,112.75
18/08/2013,112.75,114.69,112.0,113.38
19/08/2013,113.38,123.75,111.77,118.5
20/08/2013,118.5,123.01,116.82,121.2
21/08/2013,121.2,125.0,119.68,123.3
22/08/2013,123.3,124.49,120.54,122.0
23/08/2013,122.0,122.0,118.44,118.51
24/08/2013,118.51,121.39,118.02,119.6
25/08/2013,119.6,122.99,119.14,122.11
26/08/2013,122.11,122.97,119.92,120.07
27/08/2013,120.07,133.0,120.0,131.29
28/08/2013,131.29,131.72,128.02,128.76
29/08/2013,128.76,131.2,128.18,129.3
30/08/2013,129.3,142.76,128.56,138.03
31/08/2013,138.03,148.7,135.89,141.0
01/09/2013,141.0,147.29,141.0,146.01
02/09/2013,146.01,148.5,142.11,144.0
03/09/2013,144.0,148.91,142.2,144.0
04/09/2013,144.0,145.8,130.09,132.51
05/09/2013,132.51,137.97,127.24,130.2
06/09/2013,130.2,134.0,121.9,121.9
07/09/2013,121.9,131.02,121.25,128.99
08/09/2013,128.99,129.87,124.06,126.32
09/09/2013,126.32,137.48,124.0,133.1
10/09/2013,133.1,136.02,131.38,132.62
11/09/2013,132.62,145.9,127.5,142.1
12/09/2013,142.1,145.52,137.51,139.35
13/09/2013,139.35,145.6,137.82,140.66
14/09/2013,140.66,142.0,136.5,136.71
15/09/2013,136.71,141.0,135.04,138.3
16/09/2013,138.3,142.23,137.9,139.42
17/09/2013,139.42,141.37,138.0,139.15
18/09/2013,139.15,142.0,139.01,140.41
19/09/2013,140.41,141.2,131.14,135.05
20/09/2013,135.05,137.28,131.0,133.81
21/09/2013,133.81,135.99,132.0,134.38
22/09/2013,134.38,135.0,131.0,134.0
23/09/2013,134.0,135.0,132.0,133.4
24/09/2013,133.4,136.59,132.5,134.78
25/09/2013,134.78,138.0,134.7,135.0
26/09/2013,135.0,139.0,134.71,137.1
27/09/2013,137.1,142.66,134.83,138.93
28/09/2013,138.93,143.0,138.02,142.5
29/09/2013,142.5,145.81,141.36,143.88
30/09/2013,143.88,145.81,138.12,141.9
01/10/2013,141.9,144.44,139.41,140.3
02/10/2013,140.3,141.93,109.7,123.0
03/10/2013,123.0,132.0,120.1,130.99
04/10/2013,130.99,139.8,128.5,136.82
05/10/2013,136.82,138.0,135.3,136.7
06/10/2013,136.7,138.0,134.1,137.8
07/10/2013,137.8,139.0,135.12,135.8
08/10/2013,135.8,137.78,135.65,136.49
09/10/2013,136.49,142.1,135.8,139.5
10/10/2013,139.5,141.69,138.51,140.41
11/10/2013,140.41,141.85,138.87,140.1
12/10/2013,140.1,143.05,139.39,142.89
13/10/2013,142.89,147.65,141.5,147.53
14/10/2013,147.53,153.69,146.03,151.37
15/10/2013,151.37,158.1,150.62,158.09
16/10/2013,158.09,162.99,144.2,152.82
17/10/2013,152.82,159.94,150.75,157.59
18/10/2013,157.59,168.29,156.49,168.28
19/10/2013,168.28,195.8,167.08,183.15
